NdcSearch,Ndc
A38779052408,38779052408
A00046087221,00046087221
A00409350701,00409350701
A71019026310,71019026310
A63323049089,63323049089
A18006333453,18006333453
A00074937402,00074937402
A00143312601,00143312601
A00904666404,00904666404
A59762151701,59762151701
A51927276200,51927276200
A60505075004,60505075004
A58160084252,58160084252
A58406068316,58406068316
A00904648838,00904648838
A00054051744,00054051744
A67386031001,67386031001
A60505264203,60505264203
A44206310101,44206310101
A00173051700,00173051700
A67386031501,67386031501
A16252059099,16252059099
A67877010501,67877010501
A60505075304,60505075304
A00409741903,00409741903
A00049001383,00049001383
A63323082074,63323082074
A50268064415,50268064415
A44567010310,44567010310
A62584073401,62584073401
A00378092493,00378092493
A00555063509,00555063509
A55150020210,55150020210
A47781050801,47781050801
A67457019710,67457019710
A00088222033,00088222033
A63323010615,63323010615
A00052011890,00052011890
A00054017613,00054017613
A55390020910,55390020910
A25021023320,25021023320
A68382001801,68382001801
A67253020310,67253020310
A60793070110,60793070110
A64679098601,64679098601
A63323066501,63323066501
A51079087320,51079087320
A00703574811,00703574811
A70839015030,70839015030
A00944270002,00944270002
A55513002801,55513002801
A00185104701,00185104701
A00574029201,00574029201
A16590047704,16590047704
A67457059304,67457059304
A61958040101,61958040101
A64011024702,64011024702
A33332001201,33332001201
A00078036864,00078036864
A42023014901,42023014901
A59762453702,59762453702
A00409233725,00409233725
A00182050789,00182050789
A00591577710,00591577710
A62856060001,62856060001
A00555059001,00555059001
A00517083001,00517083001
A00009514004,00009514004
A52769025105,52769025105
A00074347303,00074347303
A70756081135,70756081135
A00378253701,00378253701
A00781331495,00781331495
A00781710955,00781710955
A23155047342,23155047342
A67457058210,67457058210
A39822027702,39822027702
A00015050541,00015050541
A00173038237,00173038237
A64011024301,64011024301
A36000003310,36000003310
A50458057810,50458057810
A00169720101,00169720101
A66758016013,66758016013
A00409477702,00409477702
A00004038140,00004038140
A00006066168,00006066168
A59762172001,59762172001
A55390003310,55390003310
A51672200202,51672200202
A00409148402,00409148402
A68084034201,68084034201
A50580060150,50580060150
A55150012215,55150012215
A55111068852,55111068852
A00002717510,00002717510
A00338004903,00338004903
A10019095601,10019095601
A68084061701,68084061701
A00085056605,00085056605
A00074437805,00074437805
A00093026492,00093026492
A60432046608,60432046608
A00091464024,00091464024
A00703367801,00703367801
A00078044205,00078044205
A46287050030,46287050030
A00071080340,00071080340
A00172571010,00172571010
A00069152068,00069152068
A00093008801,00093008801
A00904679861,00904679861
A68084065901,68084065901
A00517095501,00517095501
A50580029304,50580029304
A63323006402,63323006402
A00037440101,00037440101
A00087607311,00087607311
A68546014256,68546014256
A00338001703,00338001703
A00781305714,00781305714
A00409653301,00409653301
A31722053712,31722053712
A51079008920,51079008920
A61314001601,61314001601
A00045006801,00045006801
A51079057201,51079057201
A55390006710,55390006710
A00245008201,00245008201
A51079078820,51079078820
A00781345196,00781345196
A74300000068,74300000068
A58406042534,58406042534
A54879000200,54879000200
A00173064255,00173064255
A38779057808,38779057808
A55390011301,55390011301
A63833038602,63833038602
A67467084304,67467084304
A51079012420,51079012420
A00517234010,00517234010
A55566840101,55566840101
A67457016302,67457016302
A00904657161,00904657161
A61314054701,61314054701
A00409317701,00409317701
A61703033956,61703033956
A68462038001,68462038001
A60758006010,60758006010
A59148001871,59148001871
A67457018210,67457018210
A00004081095,00004081095
A59676030301,59676030301
A51672207501,51672207501
A63739052510,63739052510
A00069303420,00069303420
A10122061010,10122061010
A00378910493,00378910493
A00067512414,00067512414
A00078045635,00078045635
A00904680161,00904680161
A68084056401,68084056401
A00904644261,00904644261
A51079060420,51079060420
A00409405101,00409405101
A24208063562,24208063562
A00338012504,00338012504
A00121053005,00121053005
A49502050002,49502050002
A00944381001,00944381001
A63833061602,63833061602
A00009311602,00009311602
A53489055101,53489055101
A00172438310,00172438310
A00574010777,00574010777
A60505258500,60505258500
A00046110281,00046110281
A00310027239,00310027239
A52544007660,52544007660
A00378398093,00378398093
A51079059720,51079059720
A00093022390,00093022390
A00087057009,00087057009
A00378698501,00378698501
A00078005405,00078005405
A00469065711,00469065711
A68084030301,68084030301
A00074056111,00074056111
A10019002902,10019002902
A00904506260,00904506260
A57782039726,57782039726
A00168005815,00168005815
A00007489220,00007489220
A49281048901,49281048901
A68094000162,68094000162
A00777310402,00777310402
A00409339004,00409339004
A00703040402,00703040402
A68462015740,68462015740
A00093022001,00093022001
A51991090001,51991090001
A00904658561,00904658561
A62856058230,62856058230
A49281040010,49281040010
A35356024832,35356024832
A66993087761,66993087761
A69536005015,69536005015
A00597010760,00597010760
A00115351101,00115351101
A00093310793,00093310793
A51991093498,51991093498
A00904131309,00904131309
A13533063402,13533063402
A00338355148,00338355148
A00019132302,00019132302
A00062017512,00062017512
A00064100133,00064100133
A00007351215,00007351215
A50111052801,50111052801
A00143950910,00143950910
A68084096495,68084096495
A58790000228,58790000228
A49884085692,49884085692
A00310028039,00310028039
A54868596800,54868596800
A00409420101,00409420101
A00002324001,00002324001
A00091440123,00091440123
A00904662061,00904662061
A68084030401,68084030401
A00904666761,00904666761
A00338080704,00338080704
A00781328379,00781328379
A00045081015,00045081015
A25682000101,25682000101
A00085125902,00085125902
A51079077420,51079077420
A00781711255,00781711255
A00121063810,00121063810
A00173047100,00173047100
A00069080860,00069080860
A25021031002,25021031002
A00065064835,00065064835
A00074438010,00074438010
A00015322022,00015322022
A16729008910,16729008910
A00641602725,00641602725
A00904612961,00904612961
A69374098233,69374098233
A00054855424,00054855424
A66213042510,66213042510
A00019481604,00019481604
A00904644561,00904644561
A00378100101,00378100101
A00078081181,00078081181
A00904597661,00904597661
A51079043720,51079043720
A68084087001,68084087001
A00023585318,00023585318
A00034121030,00034121030
A00904027760,00904027760
A00002148501,00002148501
A50111030801,50111030801
A00641605325,00641605325
A63323048627,63323048627
A00083232062,00083232062
A00378504191,00378504191
A00071374066,00071374066
A00574011215,00574011215
A60505011300,60505011300
A00121053205,00121053205
A00085132801,00085132801
A61314023805,61314023805
A00555058901,00555058901
A45802056202,45802056202
A11098001001,11098001001
A67457065810,67457065810
A42023016425,42023016425
A00832112035,00832112035
A00143125401,00143125401
A00006003220,00006003220
A66993084225,66993084225
A54569105100,54569105100
A00781320695,00781320695
A00085052503,00085052503
A42227008105,42227008105
A00469301601,00469301601
A00904001261,00904001261
A00536110688,00536110688
A63323001302,63323001302
A12539011501,12539011501
A00173066400,00173066400
A63739007910,63739007910
A00182178989,00182178989
A00067434604,00067434604
A68547050102,68547050102
A00004026706,00004026706
A50419015057,50419015057
A00013110679,00013110679
A00703463601,00703463601
A00703468501,00703468501
A00052045015,00052045015
A58160087646,58160087646
A51079013320,51079013320
A00009082501,00009082501
A00904578961,00904578961
A50268006115,50268006115
A00075062041,00075062041
A07610004920,07610004920
A69413033030,69413033030
A00378003001,00378003001
A00904678661,00904678661
A00069018601,00069018601
A25010071115,25010071115
A00045025549,00045025549
A00781940895,00781940895
A67457042612,67457042612
A00409109732,00409109732
A50268061613,50268061613
A51927174300,51927174300
A00904645061,00904645061
A49884031191,49884031191
A00904517416,00904517416
A00603389919,00603389919
A41167000609,41167000609
A00008121801,00008121801
A51079001520,51079001520
A00074444005,00074444005
A51079028420,51079028420
A00904640961,00904640961
A00409230801,00409230801
A00517231525,00517231525
A00168008031,00168008031
A00574711212,00574711212
A54162055007,54162055007
A00093003901,00093003901
A60687033301,60687033301
A00093688871,00093688871
A68774012060,68774012060
A00054002125,00054002125
A69853010101,69853010101
A00904592161,00904592161
A74300008186,74300008186
A36000028425,36000028425
A00338071134,00338071134
A24208075006,24208075006
A00904555960,00904555960
A13668015590,13668015590
A51079009520,51079009520
A10019025112,10019025112
A00555078802,00555078802
A00703424801,00703424801
A00456261390,00456261390
A10148010200,10148010200
A00168004631,00168004631
A17314931102,17314931102
A50268032315,50268032315
A00006095128,00006095128
A00168027338,00168027338
A00574705012,00574705012
A63739036610,63739036610
A00409651001,00409651001
A00310020130,00310020130
A00172375473,00172375473
A68152010809,68152010809
A76014000433,76014000433
A00944049102,00944049102
A41388021020,41388021020
A00121475210,00121475210
A63323048831,63323048831
A63481062375,63481062375
A00574722406,00574722406
A00004001823,00004001823
A00172438110,00172438110
A25021011210,25021011210
A59762453701,59762453701
A42023016801,42023016801
A70121104905,70121104905
A60505614704,60505614704
A55390014710,55390014710
A00074434190,00074434190
A00641037625,00641037625
A00093046301,00093046301
A08290306510,08290306510
A38779019104,38779019104
A00378473022,00378473022
A23731605305,23731605305
A14789070002,14789070002
A60505083404,60505083404
A51079019020,51079019020
A00781207601,00781207601
A00517570425,00517570425
A50474000148,50474000148
A00832712401,00832712401
A42023015701,42023015701
A49452760002,49452760002
A00338130148,00338130148
A00555100916,00555100916
A68084035721,68084035721
A68084067301,68084067301
A00591315901,00591315901
A00456060010,00456060010
A51672129302,51672129302
A00409488850,00409488850
A68084004101,68084004101
A63833082502,63833082502
A00009043624,00009043624
A00575620030,00575620030
A67457033950,67457033950
A68180060207,68180060207
A00121483940,00121483940
A61958040301,61958040301
A00093001806,00093001806
A60687036801,60687036801
A57665033101,57665033101
A00456064416,00456064416
A00409020110,00409020110
A00536100294,00536100294
A00006046206,00006046206
A47781046570,47781046570
A17478020115,17478020115
A51660078701,51660078701
A42292003603,42292003603
A55390010810,55390010810
A00703903203,00703903203
A51479005420,51479005420
A00527131301,00527131301
A57896079101,57896079101
A51079082120,51079082120
A60505436203,60505436203
A59572010201,59572010201
A60793021505,60793021505
A51079062381,51079062381
A50383080116,50383080116
A42858030125,42858030125
A63739048310,63739048310
A00052010730,00052010730
A00172438210,00172438210
A00904647104,00904647104
A51079076708,51079076708
A70436000704,70436000704
A55494010010,55494010010
A00247120004,00247120004
A00378412201,00378412201
A00093521193,00093521193
A59746002022,59746002022
A60793070210,60793070210
A65757030001,65757030001
A17191000093,17191000093
A60687032121,60687032121
A51079028520,51079028520
A51079012220,51079012220
A00703315401,00703315401
A00054858324,00054858324
A64116012101,64116012101
A25021014330,25021014330
A57664051083,57664051083
A00536138912,00536138912
A61314022605,61314022605
A00069098038,00069098038
A68084079025,68084079025
A00093078701,00093078701
A00005534323,00005534323
A00904632361,00904632361
A00087277331,00087277331
A00173094755,00173094755
A00409255201,00409255201
A00904628889,00904628889
A00143988225,00143988225
A10939014233,10939014233
A00054873925,00054873925
A17478003002,17478003002
A64019053825,64019053825
A00555900942,00555900942
A55390005710,55390005710
A63459060010,63459060010
A00003377412,00003377412
A59572041000,59572041000
A00641602510,00641602510
A51079027303,51079027303
A11845014951,11845014951
A00078018201,00078018201
A50633012011,50633012011
A16500053504,16500053504
A68462035801,68462035801
A49452319501,49452319501
A00338004938,00338004938
A00703856023,00703856023
A00009004722,00009004722
A16590051672,16590051672
A00641049325,00641049325
A62584025901,62584025901
A00597005801,00597005801
A00074621411,00074621411
A68084028401,68084028401
A61553019648,61553019648
A13845120202,13845120202
A16571042103,16571042103
A65649010102,65649010102
A60505068104,60505068104
A00075291201,00075291201
A00069258903,00069258903
A00574402135,00574402135
A59730560101,59730560101
A63739035410,63739035410
A68516521402,68516521402
A00009072809,00009072809
A63323029766,63323029766
A16590066630,16590066630
A00409792336,00409792336
A00093314701,00093314701
A63323028004,63323028004
A49781014214,49781014214
A63323073410,63323073410
A67286081203,67286081203
A60432074115,60432074115
A50242014501,50242014501
A00781106101,00781106101
A00071015892,00071015892
A51079079420,51079079420
A61314030401,61314030401
A00006302602,00006302602
A63323056310,63323056310
A00517180525,00517180525
A45802036335,45802036335
A00182055489,00182055489
A00338070341,00338070341
A00409471332,00409471332
A00409302401,00409302401
A00436067216,00436067216
A54868234003,54868234003
A00186021503,00186021503
A00093068801,00093068801
A68258912401,68258912401
A08290002191,08290002191
A00409198530,00409198530
A00409230517,00409230517
A66479002182,66479002182
A68084084501,68084084501
A00009019016,00009019016
A66689032350,66689032350
A00074909461,00074909461
A00054449625,00054449625
A51079098320,51079098320
A00781309896,00781309896
A68084060501,68084060501
A24338020012,24338020012
A70504005102,70504005102
A59075073015,59075073015
A65862084230,65862084230
A66220020730,66220020730
A00131247760,00131247760
A00074227811,00074227811
A63824017663,63824017663
A00472037145,00472037145
A60687045401,60687045401
A00517031010,00517031010
A50242005121,50242005121
A24987024956,24987024956
A60505006500,60505006500
A69339013819,69339013819
A00013530117,00013530117
A00093738001,00093738001
A66658023407,66658023407
A48102000811,48102000811
A58177088601,58177088601
A50474070062,50474070062
A54868479600,54868479600
A00591223410,00591223410
A51144005001,51144005001
A51079075920,51079075920
A64764024060,64764024060
A68084020201,68084020201
A00641602110,00641602110
A25208000201,25208000201
A00054121842,00054121842
A42388001314,42388001314
A00781100813,00781100813
A51079014520,51079014520
A60505250201,60505250201
A00472073556,00472073556
A35046000120,35046000120
A63323056890,63323056890
A68682036790,68682036790
A10006070034,10006070034
A51079088220,51079088220
A51672402301,51672402301
A00591083960,00591083960
A51079055803,51079055803
A00378181177,00378181177
A66435010142,66435010142
A51991081901,51991081901
A00085031402,00085031402
A00185083101,00185083101
A00075062430,00075062430
A68084015701,68084015701
A37205083143,37205083143
A00004003822,00004003822
A00006467300,00006467300
A51079088820,51079088820
A24208048610,24208048610
A00168035755,00168035755
A00409428201,00409428201
A12496130602,12496130602
A55111026281,55111026281
A00083006230,00083006230
A00536407701,00536407701
A58160082611,58160082611
A00409818301,00409818301
A00597007541,00597007541
A00245021211,00245021211
A00409121501,00409121501
A00186077739,00186077739
A51079000220,51079000220
A36000028325,36000028325
A00536114398,00536114398
A00169368712,00169368712
A00078077735,00078077735
A00002751101,00002751101
A42571026575,42571026575
A17478029010,17478029010
A63323020102,63323020102
A23155026141,23155026141
A10019017844,10019017844
A00555076202,00555076202
A00054038325,00054038325
A00456045801,00456045801
A00006027731,00006027731
A68727080001,68727080001
A00904561061,00904561061
A00115166101,00115166101
A65483011607,65483011607
A63323050720,63323050720
A52544093001,52544093001
A60687048701,60687048701
A63323065102,63323065102
A00591040701,00591040701
A61748004511,61748004511
A00703523313,00703523313
A00904686704,00904686704
A00078034161,00078034161
A00091415060,00091415060
A68084044701,68084044701
A62584026501,62584026501
A00406831562,00406831562
A00071041724,00071041724
A58768078815,58768078815
A63323042610,63323042610
A64980013101,64980013101
A50458058010,50458058010
A68084053901,68084053901
A00049397041,00049397041
A00245000331,00245000331
A44567070725,44567070725
A44206310110,44206310110
A00007440106,00007440106
A00187520030,00187520030
A71019003102,71019003102
A68084099601,68084099601
A00228263111,00228263111
A00904655761,00904655761
A45802005635,45802005635
A65649055102,65649055102
A50474059440,50474059440
A00574022301,00574022301
A24208027507,24208027507
A00597003928,00597003928
A00574230115,00574230115
A50458092510,50458092510
A00904516561,00904516561
A58914078510,58914078510
A00029152722,00029152722
A49281064015,49281064015
A51079086920,51079086920
A00407141230,00407141230
A43478090088,43478090088
A00245016212,00245016212
A00093725401,00093725401
A66521020002,66521020002
A00006056840,00006056840
A00904598061,00904598061
A00406717162,00406717162
A69809012705,69809012705
A59762501701,59762501701
A00149075215,00149075215
A63323042405,63323042405
A00904208560,00904208560
A00904565761,00904565761
A00603478221,00603478221
A52054033010,52054033010
A00075001600,00075001600
A00074056607,00074056607
A24208039407,24208039407
A16729020001,16729020001
A00121478505,00121478505
A51079054220,51079054220
A59676027801,59676027801
A00378871273,00378871273
A00517072001,00517072001
A68084070301,68084070301
A60505607800,60505607800
A00093414664,00093414664
A68462029201,68462029201
A00062141101,00062141101
A00074057622,00074057622
A66530024120,66530024120
A00088177749,00088177749
A76439034310,76439034310
A00904770418,00904770418
A67457042010,67457042010
A00173069504,00173069504
A50474059866,50474059866
A00173066101,00173066101
A00409386302,00409386302
A48433023015,48433023015
A63323038310,63323038310
A51079052920,51079052920
A00409795309,00409795309
A11017025030,11017025030
A43547036703,43547036703
A00115132801,00115132801
A00023050601,00023050601
A00121065721,00121065721
A59762503001,59762503001
A00904646961,00904646961
A68084005921,68084005921
A00338004904,00338004904
A13811068130,13811068130
A00004082009,00004082009
A00781196160,00781196160
A59676057001,59676057001
A17478093710,17478093710
A00173069602,00173069602
A63402051224,63402051224
A61553025409,61553025409
A50268040115,50268040115
A52959067430,52959067430
A45802073030,45802073030
A60258009008,60258009008
A67066000501,67066000501
A00002762301,00002762301
A00002512377,00002512377
A00143968125,00143968125
A00168014630,00168014630
A00517040125,00517040125
A51285094288,51285094288
A00641604425,00641604425
A00904632661,00904632661
A00338008904,00338008904
A63323031510,63323031510
A00536406801,00536406801
A00078065920,00078065920
A63304065325,63304065325
A66302020603,66302020603
A00555089902,00555089902
A54569265700,54569265700
A62856024541,62856024541
A00149047201,00149047201
A00078035806,00078035806
A59730640201,59730640201
A66758001604,66758001604
A00409592101,00409592101
A60793058110,60793058110
A00904637361,00904637361
A00641255545,00641255545
A66479013619,66479013619
A00904653806,00904653806
A59676034001,59676034001
A00409792337,00409792337
A50458060228,50458060228
A00085174102,00085174102
A00338068304,00338068304
A00378092393,00378092393
A00781143613,00781143613
A67457045010,67457045010
A67386080202,67386080202
A00087120213,00087120213
A61703030538,61703030538
A00409508411,00409508411
A00009002001,00009002001
A00904617261,00904617261
A00067512514,00067512514
A61314065625,61314065625
A00006351659,00006351659
A00338105102,00338105102
A25021015899,25021015899
A61553094202,61553094202
A00031890163,00031890163
A00121073312,00121073312
A60793011701,60793011701
A54092000401,54092000401
A00172375810,00172375810
A00026286148,00026286148
A44567024010,44567024010
A63739008901,63739008901
A00517570225,00517570225
A55150021899,55150021899
A00904682894,00904682894
A63323027301,63323027301
A42806026301,42806026301
A00074323601,00074323601
A68084039665,68084039665
A00338630403,00338630403
A42023012401,42023012401
A51079044120,51079044120
A00409672923,00409672923
A00185027101,00185027101
A00078040605,00078040605
A68084008901,68084008901
A67457038599,67457038599
A00409141210,00409141210
A66591091332,66591091332
A64380072506,64380072506
A00178061001,00178061001
A24208027615,24208027615
A76388063550,76388063550
A14290024120,14290024120
A55390003410,55390003410
A00904215461,00904215461
A68180098001,68180098001
A50419000233,50419000233
A00641012125,00641012125
A00703505401,00703505401
A70199000632,70199000632
A67919004102,67919004102
A63323049527,63323049527
A52959046004,52959046004
A00186086347,00186086347
A64720013010,64720013010
A00054008620,00054008620
A00075062431,00075062431
A00406575562,00406575562
A64764091830,64764091830
A00173068224,00173068224
A00904630161,00904630161
A00378207201,00378207201
A00517077010,00517077010
A64980050924,64980050924
A00597001314,00597001314
A00409650901,00409650901
A63459039602,63459039602
A00172392560,00172392560
A60687032501,60687032501
A59762330403,59762330403
A00004026449,00004026449
A24338020016,24338020016
A61314020615,61314020615
A55150032425,55150032425
A00574220520,00574220520
A60977001701,60977001701
A00078049561,00078049561
A00904052560,00904052560
A00121467500,00121467500
A00173051900,00173051900
A00143988125,00143988125
A24987037934,24987037934
A51479005530,51479005530
A68084019801,68084019801
A00064501030,00064501030
A43478090288,43478090288
A00074568113,00074568113
A00338005403,00338005403
A55390009010,55390009010
A00093414656,00093414656
A00078081881,00078081881
A00245086070,00245086070
A25010021515,25010021515
A59762501501,59762501501
A57237004701,57237004701
A63323017260,63323017260
A00378252093,00378252093
A19515090641,19515090641
A68180061407,68180061407
A17478015142,17478015142
A00029320713,00029320713
A25010070515,25010070515
A00054859511,00054859511
A61314020315,61314020315
A60758090810,60758090810
A00300364101,00300364101
A51079079001,51079079001
A51079089101,51079089101
A63323016501,63323016501
A61314001910,61314001910
A00487970101,00487970101
A00904645561,00904645561
A67457044120,67457044120
A00071400705,00071400705
A17478042020,17478042020
A60758080205,60758080205
A21695000230,21695000230
A59148000935,59148000935
A00378002801,00378002801
A31722053101,31722053101
A00703441211,00703441211
A00003161112,00003161112
A10019025012,10019025012
A00904580961,00904580961
A00028007201,00028007201
A55390016110,55390016110
A00472024260,00472024260
A63323032520,63323032520
A58016032730,58016032730
A67386031201,67386031201
A51079042320,51079042320
A10019055304,10019055304
A00206886202,00206886202
A00056052168,00056052168
A63739001310,63739001310
A68752069260,68752069260
A71287011901,71287011901
A16729004301,16729004301
A10019003867,10019003867
A63824017563,63824017563
A63739047810,63739047810
A60687032865,60687032865
A00456261490,00456261490
A00093894701,00093894701
A00781187431,00781187431
A51079048101,51079048101
A00409729973,00409729973
A68084040001,68084040001
A00056017275,00056017275
A00173017755,00173017755
A00032121001,00032121001
A68462010340,68462010340
A63323002101,63323002101
A00024586201,00024586201
A55390005401,55390005401
A00078037742,00078037742
A68084085501,68084085501
A00054001021,00054001021
A00904777261,00904777261
A27808008601,27808008601
A00074056611,00074056611
A00409117101,00409117101
A60505700802,60505700802
A17478028435,17478028435
A65649030303,65649030303
A31722083260,31722083260
A00186502031,00186502031
A00025152531,00025152531
A25021078220,25021078220
A32909094503,32909094503
A00054811616,00054811616
A00006362050,00006362050
A68084040121,68084040121
A00121177505,00121177505
A42858030416,42858030416
A00054858516,00054858516
A68462014645,68462014645
A68084018001,68084018001
A00378911998,00378911998
A00409341401,00409341401
A00378087299,00378087299
A00703352403,00703352403
A00054368663,00054368663
A00904608461,00904608461
A63323050601,63323050601
A00143978510,00143978510
A00074454801,00074454801
A55513002504,55513002504
A65162089703,65162089703
A00007365021,00007365021
A00904660261,00904660261
A00904647561,00904647561
A00078035834,00078035834
A00472128416,00472128416
A00904630521,00904630521
A47781049701,47781049701
A00713052612,00713052612
A60687013901,60687013901
A13668008030,13668008030
A11980001105,11980001105
A54569592800,54569592800
A00591060601,00591060601
A00299382060,00299382060
A37000074092,37000074092
A47335090288,47335090288
A00078024815,00078024815
A00409115902,00409115902
A00904563461,00904563461
A43068010602,43068010602
A00006500401,00006500401
A66530024220,66530024220
A68084038801,68084038801
A60687023401,60687023401
A00904671761,00904671761
A52959045230,52959045230
A68084051101,68084051101
A00172433110,00172433110
A43199001401,43199001401
A00002322930,00002322930
A44567024110,44567024110
A52565000814,52565000814
A00527179101,00527179101
A63323001212,63323001212
A00603318021,00603318021
A68084026701,68084026701
A00121050410,00121050410
A51672125902,51672125902
A00168020130,00168020130
A00009338901,00009338901
A49999006600,49999006600
A00603781878,00603781878
A42023019210,42023019210
A62584081201,62584081201
A50111043301,50111043301
A52565003115,52565003115
A10019007001,10019007001
A00085435201,00085435201
A00186085954,00186085954
A00904635961,00904635961
A00185021001,00185021001
A00904655461,00904655461
A55289012130,55289012130
A00024135202,00024135202
A00078041720,00078041720
A70377000812,70377000812
A00034180080,00034180080
A68084066601,68084066601
A43598040516,43598040516
A00006307604,00006307604
A00026848858,00026848858
A55390003010,55390003010
A55390010110,55390010110
A51079007020,51079007020
A10019002803,10019002803
A38341006545,38341006545
A63739068410,63739068410
A00597002901,00597002901
A00165002241,00165002241
A68727074502,68727074502
A63323018730,63323018730
A00074663322,00074663322
A00703102930,00703102930
A00168016230,00168016230
A00173045900,00173045900
A55292070254,55292070254
A00173052600,00173052600
A55513005701,55513005701
A68734070010,68734070010
A00904640761,00904640761
A60505076005,60505076005
A68084029201,68084029201
A00054317644,00054317644
A00904646161,00904646161
A51079072420,51079072420
A00143950125,00143950125
A00093894301,00093894301
A17714001110,17714001110
A67618015001,67618015001
A00004024126,00004024126
A00009454101,00009454101
A00071307513,00071307513
A66993010702,66993010702
A33332001301,33332001301
A66758000802,66758000802
A51079081820,51079081820
A57664050289,57664050289
A00006384371,00006384371
A59011041020,59011041020
A00904567661,00904567661
A00068050861,00068050861
A00548560500,00548560500
A61553073503,61553073503
A17478051002,17478051002
A00065035902,00065035902
A59676020101,59676020101
A54569550100,54569550100
A00015191113,00015191113
A25021020810,25021020810
A41167005847,41167005847
A60687011821,60687011821
A00703680104,00703680104
A24338013402,24338013402
A49884067314,49884067314
A00143336701,00143336701
A62584089701,62584089701
A54569523500,54569523500
A51672128001,51672128001
A00904585461,00904585461
A00091370701,00091370701
A00258368790,00258368790
A63323096010,63323096010
A44206031050,44206031050
A00781711735,00781711735
A51079075520,51079075520
A00781202701,00781202701
A00409401101,00409401101
A54868370400,54868370400
A00078047015,00078047015
A68180028001,68180028001
A49884049901,49884049901
A63653117103,63653117103
A54868311105,54868311105
A68084008165,68084008165
A00004631301,00004631301
A00409263450,00409263450
A00472038045,00472038045
A54482014701,54482014701
A68084028101,68084028101
A00703102030,00703102030
A66993059702,66993059702
A42367020384,42367020384
A00904629061,00904629061
A00310075290,00310075290
A58016074000,58016074000
A00409329906,00409329906
A61570054120,61570054120
A00703504001,00703504001
A00069000601,00069000601
A00078017905,00078017905
A00007464013,00007464013
A00904644161,00904644161
A00143989701,00143989701
A23155029442,23155029442
A59676056630,59676056630
A54569204000,54569204000
A50458029515,50458029515
A55566230000,55566230000
A68084025901,68084025901
A00591359160,00591359160
A00002323560,00002323560
A00536252525,00536252525
A00024586001,00024586001
A45802009851,45802009851
A00409020120,00409020120
A62756051788,62756051788
A52959013003,52959013003
A50458055010,50458055010
A00056016975,00056016975
A00781176413,00781176413
A70710101002,70710101002
A00093681673,00093681673
A51079076820,51079076820
A00409648201,00409648201
A51079089420,51079089420
A00054008013,00054008013
A00409118069,00409118069
A00002763611,00002763611
A50242006001,50242006001
A68084009801,68084009801
A50458030811,50458030811
A00131181067,00131181067
A00378459301,00378459301
A61703020431,61703020431
A53014084261,53014084261
A49938010230,49938010230
A00904661961,00904661961
A00075062161,00075062161
A00472033730,00472033730
A67457048040,67457048040
A00168041630,00168041630
A00409606211,00409606211
A36000000824,36000000824
A68084006001,68084006001
A00054002821,00054002821
A63739037510,63739037510
A51672411704,51672411704
A62175010701,62175010701
A00074332901,00074332901
A59011045401,59011045401
A00641607325,00641607325
A00409707714,00409707714
A00002445385,00002445385
A16729028838,16729028838
A00056060128,00056060128
A00409114102,00409114102
A00472500360,00472500360
A68084050101,68084050101
A51079076220,51079076220
A00781344095,00781344095
A00338130501,00338130501
A00039007810,00039007810
A55390006210,55390006210
A68084044901,68084044901
A10019003372,10019003372
A66490069010,66490069010
A64764045125,64764045125
A25021066205,25021066205
A00536185097,00536185097
A68084011101,68084011101
A00185075710,00185075710
A00006351936,00006351936
A63717087716,63717087716
A00378042701,00378042701
A00536730001,00536730001
A49884067901,49884067901
A37205098769,37205098769
A00075062281,00075062281
A61553043241,61553043241
A11980017405,11980017405
A00409153503,00409153503
A63323038810,63323038810
A00904650561,00904650561
A51079099220,51079099220
A62856068010,62856068010
A41163023154,41163023154
A49702022318,49702022318
A00173051801,00173051801
A00173069604,00173069604
A00409779362,00409779362
A51079080720,51079080720
A00409427902,00409427902
A24385013395,24385013395
A50458030503,50458030503
A00093412773,00093412773
A52604710201,52604710201
A68382077277,68382077277
A68382031601,68382031601
A00009722402,00009722402
A00517490125,00517490125
A00998033105,00998033105
A00591359360,00591359360
A00182055589,00182055589
A50458022115,50458022115
A00078011022,00078011022
A00074621511,00074621511
A76310002425,76310002425
A00904666561,00904666561
A00115130927,00115130927
A65862060330,65862060330
A00781317895,00781317895
A00008103105,00008103105
A54569325100,54569325100
A54569533900,54569533900
A00409915701,00409915701
A51552005106,51552005106
A27505000165,27505000165
A00386000103,00386000103
A00173010793,00173010793
A51079094420,51079094420
A00037043001,00037043001
A51079049920,51079049920
A51293080101,51293080101
A00517611025,00517611025
A00781711455,00781711455
A10019003473,10019003473
A43598050530,43598050530
A45963062151,45963062151
A25021013281,25021013281
A60687035601,60687035601
A59676030201,59676030201
A00172409660,00172409660
A00338500241,00338500241
A68084053001,68084053001
A51079093020,51079093020
A00172531110,00172531110
A00258368890,00258368890
A08290306414,08290306414
A63323018001,63323018001
A51862032001,51862032001
A63739052210,63739052210
A17478020012,17478020012
A50458039530,50458039530
A00009540001,00009540001
A67386031321,67386031321
A17478060510,17478060510
A00009005002,00009005002
A50419045204,50419045204
A36000000124,36000000124
A00143956501,00143956501
A55253080130,55253080130
A08290306424,08290306424
A55513071001,55513071001
A00029485220,00029485220
A68382030930,68382030930
A42571010101,42571010101
A00009454401,00009454401
A00456261563,00456261563
